zcta,total_pop,pct_white_nh,pct_black_nh,pct_hispanic,pct_asian_nh,pct_aian_nh,pct_nhpi_nh,median_hh_income,pct_below_poverty,pct_uninsured_adults_19_64,median_age,is_majority_minority,area_sq_km,low_spatial_precision,pw_centroid_lat,pw_centroid_lon,sas_score,sas_score_aggressive,sas_score_flat,best_facility_id,best_facility_name,best_facility_type,socioeconomic_vulnerability_flag,clinical_risk_flag,double_jeopardy_flag,best_facility_drive_miles,nearest_csc_name,nearest_csc_drive_mins,nearest_csc_drive_miles
95075,566,54.77031802120141,0.0,35.86572438162544,1.2367491166077738,0.0,6.007067137809187,131250.0,4.770318021201414,7.2607,48.7,0,238.3225821897115,1,36.78538939446808,-121.29932036829788,16,52.5,60.0,,NATIVIDAD MEDICAL CENTER,PSC,0,1,0,35.6,,,
95076,83716,22.76028477232548,0.2795164604137799,72.6874193702518,2.508481054995461,0.12064599359740073,0.03822447321897845,86062.0,12.83987915407855,15.2349,36.2,1,352.46431939722333,1,36.92210784730844,-121.76299666180519,40,75.0,75.0,,WATSONVILLE COMMUNITY HOSPITAL,PSC,0,0,0,3.1,,,
95110,20314,19.705621738702373,3.893866299104066,55.05562666141577,14.891208033868269,0.507039480161465,0.049227133996258735,129265.0,11.097378855759823,8.1972,33.5,1,11.7955882266445,0,37.330022622683586,-121.89146155253965,40,50.0,50.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,3.3,,,
95111,59761,8.025300781446093,2.302504978163016,49.95231003497264,35.34746741185723,0.7228794698883888,0.8533993741737923,90808.0,9.049090054395274,12.2008,36.6,1,15.053852512574052,0,37.2830385625254,-121.82709569591538,40,50.0,50.0,,KAISER FOUNDATION HOSPITAL-SAN JOSE,PSC,0,0,0,7.3,,,
95112,58775,21.454700127605275,4.598894087622289,43.411314334325816,25.834113143343256,0.22458528285835816,0.277328796256912,85080.0,17.562665505858455,8.1537,31.7,1,18.828738299453118,0,37.34227782840305,-121.88285062944497,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,2.8,,,
95113,2161,37.066173068024064,5.691809347524295,23.924109208699676,31.05043961129107,0.0,0.09254974548819991,133021.0,18.83387320684868,2.8464,32.6,1,0.9020416694352695,0,37.33413216798344,-121.88829651410835,40,50.0,50.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,4.1,,,
95116,50436,7.794036006027441,1.877627091759854,59.46149575699897,28.10095963200888,0.350939804901261,0.699896899040368,81216.0,11.440745778986956,12.7154,35.1,1,9.229875362089693,0,37.35060292050877,-121.85172590735033,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,1.8,,,
95117,28663,31.49356313016781,6.820639849283047,31.399365035062626,25.998674249031854,0.013955273348916723,0.15699682517531313,112003.0,9.529855747187247,7.1298,35.9,1,6.009495305706246,0,37.3079959427282,-121.96292597239943,40,75.0,75.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,2.9,,,
95118,32827,44.174003107198345,1.8856429158924055,26.048679440704298,22.716056904377492,0.07920309501325129,0.432570749687757,142563.0,5.552317555753244,7.7805,39.3,1,10.688849927542448,0,37.255536682978274,-121.89062443891464,40,50.0,50.0,,GOOD SAMARITAN HOSPITAL,PSC,0,0,0,3.8,,,
95119,10461,36.02906031928114,2.437625466016633,23.90784819806902,31.249402542777936,0.0,0.0,151500.0,5.374796045685767,4.4317,40.0,1,11.020520087083623,0,37.23108245800995,-121.79118512181095,40,50.0,50.0,,KAISER FOUNDATION HOSPITAL-SAN JOSE,PSC,0,0,0,1.4,,,
95120,38003,47.69623450780202,1.076230823882325,6.662631897481777,38.04173354735153,0.25524300713101594,0.40523116596058206,245273.0,2.3950519805237533,1.4535,46.9,1,102.6855007216326,0,37.21639115413003,-121.86244261860405,40,50.0,50.0,,GOOD SAMARITAN HOSPITAL,PSC,0,0,0,6.6,,,
95121,36657,8.18124778350656,3.0335270207600185,23.886297296560002,61.80265706413509,0.043647870802302424,0.46921461112475105,128435.0,8.244505494505495,5.071,42.6,1,11.513077568578895,0,37.30591702129805,-121.81176971823241,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,6.7,,,
95122,52555,3.5791076015602705,1.967462658167634,57.2371800970412,35.06802397488345,0.21311007515935684,0.46998382646751025,94924.0,10.594002306805075,10.6118,35.4,1,12.385325093026434,0,37.32880287463924,-121.83527580403653,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,4.0,,,
95123,70952,35.17307475476378,2.753974517983989,29.08727026722291,26.81108354944188,0.11557109031457888,0.07047017702108468,138557.0,5.836921990822449,5.065,37.7,1,20.391848185989854,0,37.24510521268559,-121.82872084323242,40,50.0,50.0,,KAISER FOUNDATION HOSPITAL-SAN JOSE,PSC,0,0,0,2.3,,,
95124,51803,48.83307916529931,1.5578248363994363,16.748064783892826,26.409667393780285,0.18338706252533638,0.24129876648070575,178058.0,4.370853218484461,4.3778,39.4,1,17.06401052086794,0,37.25684487941423,-121.92174268105435,40,50.0,50.0,,GOOD SAMARITAN HOSPITAL,PSC,0,0,0,1.7,,,
95125,53333,48.68655429096432,2.371889824311402,27.49517184482403,15.153844711529446,0.24375152344702153,0.525003281270508,140092.0,5.883575490770307,6.3695,41.5,1,18.867201221922006,0,37.29587644057037,-121.8929215302185,40,50.0,50.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,3.6,,,
95126,36996,35.18218185749811,5.224889177208347,34.88755541139582,19.531841280138394,0.09190182722456482,0.10541680181641258,121520.0,9.90536619756501,6.7527,34.8,1,8.592361471141176,0,37.323229729730826,-121.91612572918766,40,50.0,50.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,1.7,,,
95127,62269,12.330373058825419,1.3088374632642246,55.353386115081335,26.530055083588945,0.15898761823700397,1.353803658321155,118770.0,8.190010840196093,8.492,38.5,1,49.38963920022065,0,37.3664668443458,-121.82175059844687,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,2.5,,,
95128,33653,39.79437197278103,3.524202894244198,31.278043562238132,20.060618666983626,0.0,0.6299586961043592,117284.0,8.696978013600463,8.8491,38.6,1,10.180640259757821,0,37.31502999300955,-121.93599686807568,40,75.0,75.0,,SANTA CLARA VALLEY MEDICAL CENTER,PSC,0,0,0,0.6,,,
95129,39797,20.973942759504485,2.3443978189310752,6.601000075382567,65.4396060004523,0.18091815966027588,0.002512752217503832,178818.0,3.9949335022165924,6.2879,41.9,1,11.818423556969387,0,37.30754902649992,-121.99943378472467,85,100.0,100.0,,PALO ALTO VA MEDICAL CENTER,CSC,0,0,0,14.7,PALO ALTO VA MEDICAL CENTER,20.1,14.7
95130,13376,36.46082535885167,2.7811004784688995,16.828648325358852,38.5616028708134,0.0,0.0,169199.0,3.5735645933014357,5.6085,38.6,1,3.7269985627901345,0,37.28832278972322,-121.98092394895455,40,75.0,75.0,,GOOD SAMARITAN HOSPITAL,PSC,0,0,0,5.8,,,
95131,31335,9.57715015158768,1.346736875698101,14.680070209031435,70.3079623424286,0.4563587043242381,0.37657571405776286,164227.0,7.088979800562516,3.8226,36.7,1,14.95835159009213,0,37.38675901627121,-121.88518095302014,40,75.0,75.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,3.7,,,
95132,40981,13.289085185817818,1.5568190136892706,15.741441155657498,64.78856055245113,0.5636758497840463,0.0,164447.0,8.452739608592355,5.619,42.5,1,70.84652713843656,0,37.40370176104981,-121.86076244240589,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,4.0,,,
95133,28749,7.676788757869839,2.413997008591603,24.571289436154302,61.27865317054506,0.48697345994643293,0.8765522279035792,126080.0,11.617939157403214,9.5137,37.4,1,8.446901528480142,0,37.37304769269945,-121.85819216932843,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,0.9,,,
95134,30916,19.1971794540044,1.3391124336912925,13.63695174019925,62.24285159787812,0.0,1.0382973217751326,182920.0,6.063750445864003,3.3675,30.9,1,27.99276157795506,0,37.40772768914812,-121.93965118409871,32,75.0,75.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,7.9,,,
95135,21402,26.609662648350625,1.9857957200261658,9.704700495280814,56.53677226427437,0.037379684141669006,0.4158489860760677,199042.0,2.7144866385372715,0.9359,50.3,1,337.5152750175816,1,37.300808308281084,-121.76101930176044,40,50.0,50.0,,SAN JOSE BEHAVIORAL HEALTH,PSC,0,0,0,10.4,,,
95136,47294,31.052564807375145,5.212077641984184,25.06449021017465,33.95568148179473,0.048631961771049184,0.16704021651795153,137006.0,7.174069831572695,4.7566,37.3,1,13.526792674790201,0,37.271069478147105,-121.8498132242043,40,50.0,50.0,,KAISER FOUNDATION HOSPITAL-SAN JOSE,PSC,0,0,0,6.4,,,
95138,19420,17.30690010298661,4.253347064881565,24.72193614830072,50.95262615859938,0.0,0.0,189359.0,5.532945237236618,5.9343,38.4,1,67.43862010946296,0,37.260784862493594,-121.77449902032258,40,50.0,50.0,,SAN JOSE BEHAVIORAL HEALTH,PSC,0,0,0,4.4,,,
95139,7232,30.420353982300885,2.6133849557522124,37.3478982300885,22.704646017699115,0.0,0.0,187656.0,4.729636288203568,0.9436,39.2,1,3.121349942981946,0,37.22506290557362,-121.76675805538142,40,50.0,50.0,,SAN JOSE BEHAVIORAL HEALTH,PSC,0,0,0,2.4,,,
95140,91,62.637362637362635,0.0,27.472527472527474,9.89010989010989,0.0,0.0,152750.0,6.593406593406594,0.0,60.9,0,199.17153593487933,1,37.35631154166667,-121.70656887608693,32,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,1,0,10.2,,,
95148,45688,10.47758711258974,2.536771143407459,23.279635790579583,60.96786902468919,0.05909648047627386,0.6982139730344948,158565.0,6.5672693637544866,5.6044,41.0,1,20.66260919600565,0,37.3291576527816,-121.79141844568201,40,50.0,50.0,,REGIONAL MEDICAL CENTER OF SAN JOSE,PSC,0,0,0,5.5,,,
95202,6000,14.833333333333334,29.06666666666667,41.96666666666667,7.383333333333334,0.0,0.65,19942.0,38.46413502109704,10.5752,37.4,1,2.76276926976154,0,37.96033934504247,-121.28938748547993,40,75.0,75.0,,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,PSC,0,0,0,0.7,,,
95203,16237,19.3200714417688,9.854037075814498,54.54209521463325,10.451438073535751,1.3302950052349571,0.5974009977212539,52542.0,25.432806077967367,16.0175,33.4,1,17.473331507990974,0,37.955757569857205,-121.30963476805253,40,75.0,75.0,,DAMERON HOSPITAL,PSC,0,0,0,0.9,,,
95204,30406,33.81569427086759,6.429652042360061,46.28691705584424,7.712293626257975,0.009866473722291652,0.03946589488916661,70063.0,13.869079655543596,5.6376,35.6,1,14.415070549451924,0,37.974027971756854,-121.31740607506107,40,75.0,75.0,,DAMERON HOSPITAL,PSC,0,0,0,1.7,,,
95205,40128,9.135765550239235,5.22079346092504,74.89284290271132,8.85665869218501,0.019936204146730464,0.27910685805422647,55536.0,21.64359426126353,19.0325,30.6,1,23.317482648069653,0,37.96326839912577,-121.26121003776777,40,75.0,75.0,,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,PSC,0,0,0,2.1,,,
95206,68031,7.655333597918595,11.516808513765783,61.332333789007954,15.535564669047933,0.3557201863856183,0.2660551807264335,69559.0,19.284619465896363,13.1477,30.7,1,352.28838591249405,1,37.92112670119102,-121.29077765534247,40,75.0,75.0,,SAN JOAQUIN GENERAL HOSPITAL,PSC,0,0,0,3.5,,,
95207,52877,23.20857839892581,13.480341169128355,42.35679028689222,13.540858974601433,0.24396240331334987,0.49170716946876714,66459.0,16.42121474636635,9.742,33.2,1,19.237268113596446,0,38.00226141212047,-121.32166886981419,40,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,3.2,,,
95209,46756,23.96483873727436,10.058602104542732,35.163401488579005,23.404482847121226,0.45983403199589357,0.7571220805885875,94324.0,9.34844192634561,7.0485,35.5,1,21.74889737621924,0,38.0394778704635,-121.34366673538958,32,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,6.0,,,
95210,42654,12.753786280301965,11.672996670886668,39.4570263046842,29.551741923383506,0.03047779809630984,1.4629343086228723,58815.0,20.09680633986618,10.9192,31.5,1,19.90282371894953,0,38.02219736236647,-121.2964409822249,40,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,3.8,,,
95211,1676,63.424821002386636,2.863961813842482,14.976133651551313,17.00477326968974,0.0,0.0,,,2.0816,19.8,0,0.29819432120430245,0,37.9792755967249,-121.31334141954147,40,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,1.9,,,
95212,27848,22.396581442114336,8.093938523412811,25.068227520827346,40.006463659867855,0.17595518529158288,0.6786842861246768,108958.0,5.66092686300921,5.7943,38.2,1,55.21646021258642,0,38.02723588310585,-121.26544826522543,40,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,5.0,,,
95215,25647,25.663820329863142,4.877763481108902,63.39532888836901,2.7410613327094784,0.5926619097750224,0.0935781962802667,58361.0,18.933848295684196,16.7284,37.5,1,240.9423014223997,1,37.95577019938786,-121.20833884168073,40,50.0,50.0,,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,PSC,0,0,0,6.0,,,
95219,30165,32.965357202055365,9.40825459970164,28.970661362506217,21.92938836399801,0.25194762141554783,0.0,93638.0,5.1718418259023355,4.0998,35.8,1,362.88180658957464,1,38.01075117818795,-121.36702710233402,40,75.0,75.0,,DAMERON HOSPITAL,PSC,0,0,0,6.8,,,
95220,8244,61.59631246967492,0.19408054342552158,34.46142649199418,1.8801552644347403,0.0,0.2789907811741873,108101.0,6.138107416879795,15.698,39.9,0,152.11782138461805,0,38.19785639667172,-121.22582230088379,32,50.0,50.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,19.4,,,
95221,398,32.1608040201005,0.0,54.020100502512555,0.0,3.015075376884422,0.0,,3.015075376884422,0.0,29.8,1,0.5997369863247077,0,38.073881424408015,-120.55074683551912,32,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,0,0,18.1,,,
95222,5236,85.8288770053476,0.7257448433919022,5.939648586707411,0.07639419404125286,0.974025974025974,0.15278838808250572,60156.0,15.10386332750922,3.5149,54.8,0,397.3805503212969,1,38.073438882794626,-120.56217626970135,24,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,19.2,,,
95223,2470,91.49797570850203,0.0,3.4008097165991904,1.214574898785425,2.7125506072874495,0.2834008097165992,97574.0,6.0728744939271255,5.0479,61.8,0,1109.9684334756917,1,38.263044676320966,-120.32834744671607,16,30.0,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,32.7,,,
95224,311,86.17363344051448,0.0,9.32475884244373,0.0,4.501607717041801,0.0,54605.0,22.186495176848876,0.0,54.8,0,29.94035974862243,0,38.212472588283376,-120.36101993051773,24,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,27.7,,,
95225,1019,98.33169774288518,0.0,0.0,0.0,0.0,0.0,95713.0,11.579980372914623,0.0,60.1,0,25.193544621466817,0,38.20356109305784,-120.87367352545456,16,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,34.8,,,
95226,0,,,,,,,,,,,0,10.320962582622585,0,38.22642530625,-120.86306350625,16,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,37.5,,,
95227,1180,70.9322033898305,0.0,28.389830508474578,0.0,0.0,0.0,141607.0,4.23728813559322,11.4202,46.8,0,106.29495604817146,0,38.20689136273537,-121.06409789702677,24,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,23.0,,,
95228,4648,70.84767641996558,2.5602409638554215,22.977624784853703,0.8390705679862307,0.0,0.0,97301.0,8.57451403887689,3.1944,51.2,0,240.06471702774692,1,37.932750464996715,-120.62513548993655,32,50.0,50.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,20.8,,,
95230,513,55.165692007797276,0.0,44.834307992202724,0.0,0.0,0.0,130048.0,0.0,2.4911,38.1,0,358.85976667618667,1,37.94586327900764,-120.92498157315522,32,50.0,50.0,,OAK VALLEY HOSPITAL DISTRICT,PSC,0,0,0,20.2,,,
95231,4865,20.49331963001028,7.625899280575539,61.644398766700924,3.576567317574512,0.986639260020555,0.0,70242.0,20.01763668430335,25.3271,35.8,1,28.06085790505593,0,37.87876177882695,-121.28605088691761,40,75.0,75.0,,SAN JOAQUIN GENERAL HOSPITAL,PSC,0,0,0,0.9,,,
95232,202,100.0,0.0,0.0,0.0,0.0,0.0,,14.356435643564355,0.0,35.6,0,12.822172556752015,0,38.354478666470584,-120.57730332705881,8,75.0,75.0,,ADVENTIST HEALTH SONORA,PSC,0,0,0,19.1,,,
95233,233,100.0,0.0,0.0,0.0,0.0,0.0,,26.609442060085836,19.5804,60.3,0,4.171385671415548,0,38.188907028650135,-120.36595124655645,24,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,25.7,,,
95236,4518,61.819389110225764,0.0,35.480301018149625,0.619743249225321,0.0,0.0,81125.0,12.078900709219859,6.3178,39.1,0,332.33841966608287,1,38.02120680844506,-121.07046891773908,32,50.0,50.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,14.4,,,
95237,3992,61.04709418837675,0.125250501002004,32.565130260521045,1.0771543086172346,0.0,0.07515030060120241,89042.0,9.193386773547093,15.8501,40.8,0,19.228592152631464,0,38.158009938079154,-121.14921299834305,32,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,17.2,,,
95240,50245,36.57080306498159,0.8378943178425713,46.60165190566226,12.249975121902677,0.0835904070056722,0.6806647427604737,70212.0,16.804908074509093,12.0692,33.7,1,177.71765054439055,1,38.12125105142358,-121.26235512605,32,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,11.3,,,
95242,27433,60.788101921044,1.6002624576240294,25.983304778915905,8.074217183683885,0.1713265045747822,0.08384062989829767,96161.0,7.551303585773753,8.9792,39.8,0,240.06329643994079,1,38.12608857479248,-121.3080585874109,32,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,0,0,11.8,,,
95245,2813,79.45254177035194,4.194809811589051,11.34020618556701,3.341628154994668,0.0,0.0,80826.0,11.19800924280128,4.0842,58.0,0,181.027744175843,1,38.30807090070554,-120.62879871956726,8,75.0,75.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,16.7,,,
95246,1548,85.33591731266151,6.6537467700258395,5.8785529715762275,0.45219638242894056,1.6795865633074936,0.0,90658.0,19.832041343669253,28.147,55.1,0,179.04507778936895,1,38.240749033282334,-120.51131726151496,16,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,39.7,,,
95247,4022,89.08503232222775,0.0,4.748881153654898,0.7210343112879164,0.0,0.0,73413.0,9.261576971214017,5.5584,54.6,0,121.88832130649597,0,38.14848452682313,-120.44055683482222,24,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,20.5,,,
95248,106,100.0,0.0,0.0,0.0,0.0,0.0,,41.509433962264154,0.0,17.7,0,82.20037060463945,0,38.325067760150375,-120.48700924323309,8,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,0,0,50.2,,,
95249,4908,72.22901385493073,1.2836185819070904,18.68378158109209,2.3227383863080684,0.7538712306438468,0.0,43815.0,32.57203842049093,7.4022,45.0,0,210.51096482198918,1,38.194307696987195,-120.66287987014815,24,75.0,75.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,29.4,,,
95251,521,95.58541266794626,0.0,3.262955854126679,0.0,0.0,0.0,95074.0,2.3032629558541267,0.0,60.6,0,31.65398322722222,0,38.095992104382475,-120.46352613280213,32,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,15.5,,,
95252,14622,73.69032964026809,0.03419504855696895,17.21378744357817,3.761455341266585,0.12310217480508823,0.1504582136506634,89660.0,8.693557268722467,13.7557,45.7,0,316.7140748034407,1,38.1491517546213,-120.85904592633935,24,75.0,75.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,30.2,,,
95253,504,32.34126984126984,0.0,67.65873015873017,0.0,0.0,0.0,,0.0,19.0083,20.9,1,4.359781445938728,0,38.143227070629365,-121.20030702132868,32,50.0,50.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,1,0,0,16.8,,,
95254,350,90.85714285714286,0.0,9.142857142857142,0.0,0.0,0.0,67614.0,0.0,0.0,65.7,0,19.60270950043588,0,38.198056489142864,-120.9596812992381,24,52.5,60.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,29.5,,,
95255,1787,60.100727476217116,0.0,19.753777280358143,1.6228315612758812,8.226077224398432,0.0,65139.0,22.041503084688728,14.6145,56.4,0,114.42772210642346,0,38.40134607837422,-120.52113814994885,8,75.0,75.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,54.2,,,
95257,398,85.17587939698493,0.0,12.060301507537687,0.0,0.0,0.0,119167.0,14.321608040201006,19.4915,60.2,0,30.624386218567015,0,38.378471458149775,-120.48269852136566,8,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,55.3,,,
95258,3885,68.5971685971686,0.797940797940798,23.397683397683398,1.8275418275418276,0.0,0.0,115298.0,6.658064516129032,8.8222,46.9,0,8.71445549333851,0,38.15744672372965,-121.30957169279728,32,50.0,50.0,,ST JOSEPH'S BEHAVIORAL HEALTH CENTER,PSC,0,1,0,17.5,,,
95301,41660,33.82861257801248,4.755160825732117,51.54584733557369,6.032165146423428,0.343254920787326,0.8041286605856938,66749.0,16.138823236720985,14.1258,34.2,1,197.0154309061263,1,37.35012686634789,-120.59724561708158,32,50.0,50.0,,MERCY MEDICAL CENTER,PSC,0,0,0,10.1,,,
95303,891,45.00561167227834,0.0,43.65881032547699,8.866442199775532,0.0,0.0,148889.0,13.916947250280584,21.3287,43.4,1,74.88564089875436,0,37.453014791689746,-120.6912908894737,32,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,1,1,1,10.4,,,
95304,15235,35.536593370528394,5.874630784378077,37.335083688874306,9.622579586478503,0.5054151624548736,0.0,103138.0,6.274827129616008,11.0454,37.1,1,404.76088401015414,1,37.72668645186304,-121.39804109670582,32,75.0,75.0,,DOCTORS HOSPITAL OF MANTECA,PSC,0,0,0,16.0,,,
95305,158,53.79746835443038,0.0,0.0,27.848101265822784,0.0,0.0,,0.0,0.0,67.3,0,156.7163128593829,0,37.82204307908654,-120.2989564442308,32,50.0,50.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,21.5,,,
95306,784,80.2295918367347,0.0,18.877551020408163,0.8928571428571428,0.0,0.0,61542.0,15.688775510204081,21.4612,60.4,0,434.7282010617405,1,37.43029455972223,-120.09851215662391,24,27.5,35.0,,MERCY MEDICAL CENTER,PSC,0,1,0,27.0,,,
95307,47978,24.215265329942888,1.5215307015715536,62.97261244737171,8.30589019967485,0.4272791696194089,0.40226770603193124,71786.0,15.6694679045204,10.2443,32.0,1,85.04056442393644,0,37.590706871134564,-120.95148019307376,40,50.0,50.0,,DOCTORS MEDICAL CENTER,PSC,0,0,0,6.4,,,
95309,0,,,,,,,,,,,0,0.047539213212978985,0,37.871382322222225,-120.4329417,32,50.0,50.0,,ADVENTIST HEALTH SONORA,PSC,0,0,0,10.8,,,
95310,1849,85.0730124391563,0.5949161709031909,9.843158464034614,0.16224986479177933,0.0,0.0,55543.0,16.973969631236443,10.0746,48.0,0,118.51755519894768,0,38.04381980206242,-120.40296993957638,32,52.5,60.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,6.6,,,
95311,2182,71.49404216315307,0.0,23.92300641613199,0.18331805682859761,0.687442713107241,0.0,49844.0,21.814848762603116,11.374,56.6,0,637.1582129015229,1,37.73048330986478,-120.20630728377569,24,27.5,35.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,28.1,,,
95312,284,42.6056338028169,0.0,54.929577464788736,0.0,0.0,0.0,87734.0,3.873239436619718,2.8777,28.9,1,2.538604329755234,0,37.42063451992032,-120.66000994103588,32,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,0,0,0,13.7,,,
95313,860,42.32558139534884,0.0,54.65116279069767,0.0,0.0,0.0,57955.0,11.744186046511627,15.1613,38.6,1,119.398096099399,0,37.43963311998519,-121.03620945840116,32,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,1,0,0,16.9,,,
95315,13317,19.246076443643464,0.030036795073965606,73.49252834722535,5.909739430802733,0.06007359014793121,0.0,72813.0,14.255670722547695,10.4787,32.2,1,49.32650552368255,0,37.42520025452426,-120.78060894564655,40,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,0,0,0,8.3,,,
95316,7154,59.86860497623707,0.2096729102599944,33.46379647749511,2.7117696393625943,0.11182555213866369,0.16773832820799553,91600.0,9.410112359550562,8.2817,41.6,0,212.02957937226884,1,37.5341346538579,-120.79031574042465,40,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,0,0,0,4.1,,,
95317,948,14.345991561181433,1.2658227848101267,82.17299578059072,0.0,0.0,0.0,53555.0,12.974683544303797,26.087,28.5,1,119.8667618482111,0,37.13086827826667,-120.48978344373329,32,50.0,50.0,,MERCY MEDICAL CENTER,PSC,1,0,0,15.4,,,
95318,522,100.0,0.0,0.0,0.0,0.0,0.0,52543.0,0.0,8.4795,36.9,0,148.50212656713308,0,37.674737306053274,-119.79993521888619,8,5.0,35.0,,ADVENTIST HEALTH SONORA,PSC,0,0,0,77.6,,,
95319,1651,34.706238643246515,0.48455481526347666,58.99454875832829,0.9085402786190186,1.150817686250757,0.0,48933.0,17.928528164748634,12.4897,36.7,1,6.703497239251699,0,37.63731489906103,-120.90132371291081,40,50.0,50.0,,STANISLAUS SURGICAL HOSPITAL,PSC,0,0,0,5.9,,,
95320,12385,69.37424303593056,0.2503027856277755,24.247073072264836,1.0738796931772305,0.04037141703673799,0.23415421881308032,76570.0,11.320145337101332,6.1453,36.0,0,231.211079675708,1,37.801494208830235,-120.99806140574225,32,50.0,50.0,,OAK VALLEY HOSPITAL DISTRICT,PSC,0,0,0,10.7,,,
95321,4068,78.85939036381514,0.0,11.578171091445427,2.433628318584071,0.41789577187807275,0.0,66708.0,9.316617502458211,7.3095,58.9,0,1182.1464952028552,1,37.84449778352468,-120.15703851762355,16,27.5,35.0,,ADVENTIST HEALTH SONORA,PSC,0,1,0,34.4,,,
95322,9392,33.68824531516184,0.7666098807495741,61.33943781942078,2.2359454855195913,0.7666098807495741,0.0,59397.0,7.485093696763203,14.7702,37.3,1,447.9724331656108,1,37.20764982792603,-121.009224268741,32,50.0,50.0,,MEMORIAL HOSPITAL LOS BANOS,PSC,0,0,0,16.0,,,
95323,1516,59.49868073878628,0.0,34.10290237467019,2.308707124010554,1.0554089709762533,0.0,85391.0,10.013262599469495,11.588,40.4,0,82.2541144661606,0,37.617524503870456,-120.73693207393362,32,50.0,50.0,,EMANUEL MEDICAL CENTER,PSC,0,1,0,13.0,,,
